Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices,Source,reference_no,tender_title
tender_229645,Providing Cleaning Services in Public Parks and Squares - Group 3 (950,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 3 (090) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 3 (090) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 3 (092) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 3 (092) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 3 (094) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 3 (094) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 3 (120) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 3 (120) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 3 (121) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 3 (121) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 3 (130) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 3 (130) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 3 (134) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 3 (134) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 3 (150) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 3 (150) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 3 (152) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 3 (152) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 3 (1...",Dubai Municipality,Dubai Municipality,2025-12-18 16:35:00,Other,AED,08/01/2026,749101,0,0,Dubai,tender_229645,Providing Cleaning Services in Public Parks and Squares - Group 3 (950
tender_229648,Providing Cleaning Services in Public Parks and Squares - Group 4 (851,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 4 (092) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 4 (092) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 4 (200) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 4 (200) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 4 (240) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 4 (240) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 4 (260) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 4 (260) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 4 (262) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 4 (262) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 4 (270) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 4 (270) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 4 (271) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 4 (271) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 4 (420) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 4 (420) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 4 (810) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 4 (810) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 4 (8...",Dubai Municipality,Dubai Municipality,2025-12-18 16:45:00,Other,AED,08/01/2026,741406,0,0,Dubai,tender_229648,Providing Cleaning Services in Public Parks and Squares - Group 4 (851
tender_219634,المناقصات اليات الدفع الرباعي,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-06-23 15:15:01,Other,AED,09/01/2026,501005,0,0,Dubai,tender_219634,المناقصات اليات الدفع الرباعي
tender_219917,المناقصات بآلية برج مياه هايدروليكيةً,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-06-26 15:15:00,Other,AED,09/01/2026,501005,0,0,Dubai,tender_219917,المناقصات بآلية برج مياه هايدروليكيةً
tender_217425,مناقصة الاحتياجات المطلوبة من الاليات والمعدات الخاصة بالمواد الخطرة,"Total Value: Dear Valued Supplier,

If the total value of project is above 99,000 AED, you need to submit a tender bond as per the attached template. - 
Terms & Conditions: Dear Valued Supplier,

If the total value increased above 99,000 AED, you need to sign the attached T&C documents. -",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-05-12 13:45:00,Other,AED,09/01/2026,809015,0,0,Dubai,tender_217425,مناقصة الاحتياجات المطلوبة من الاليات والمعدات الخاصة بالمواد الخطرة
tender_229426,مناقصة صيانة الانظمة الكهروميكانيكية,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-12-11 10:35:01,Other,AED,09/01/2026,453005,0,0,Dubai,tender_229426,مناقصة صيانة الانظمة الكهروميكانيكية
tender_229219,Motorcycle Fast Responder,1: Motorcycle Fast Responder - 4 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 12:35:00,Other,AED,09/01/2026,359200,0,0,Dubai,tender_229219,Motorcycle Fast Responder
tender_229221,Electris Trike,1: Electris Trike - 4 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 14:50:00,Other,AED,09/01/2026,711107,0,0,Dubai,tender_229221,Electris Trike
tender_229220,Ambulance Club Cart,1: Ambulance Club Cart - 2 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 14:45:00,Other,AED,09/01/2026,291915,0,0,Dubai,tender_229220,Ambulance Club Cart
tender_229291,Specialized Electric Bicycle,1: Specialized Electric Bicycle - 2 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-08 13:40:00,Other,AED,09/01/2026,711111,0,0,Dubai,tender_229291,Specialized Electric Bicycle
tender_229712,Med.Equip/BME/X-ray/U.Scanner/SOQ:22503470/HKM/IPR-125049806,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: General X-ray Unit - with stitching feature - 2 UNT
2: Ultrasound Scanner, High End - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 10:50:01,Other,AED,11/01/2026,513957,0,0,Dubai,tender_229712,Med.Equip/BME/X-ray/U.Scanner/SOQ:22503470/HKM/IPR-125049806
tender_229717,Med.Equip/BME/Echocardiogram/SOQ:22503474/HKM/IPR-125048385-Hatta,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Handheld Echocardiography Ultrasound, Hatta Hospital as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 11:40:02,Other,AED,11/01/2026,513957,0,0,Dubai,tender_229717,Med.Equip/BME/Echocardiogram/SOQ:22503474/HKM/IPR-125048385-Hatta
tender_229694,Med.Equip/BME/Postrurography/SOQ:22503468/HKM/IP-125050000-HKM,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Dynamic Posturography (Diagnostic/ Rehabilitative) - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 09:40:00,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229694,Med.Equip/BME/Postrurography/SOQ:22503468/HKM/IP-125050000-HKM
tender_229690,Med.Equip/BME/Portable US/SOQ:22503467/HKM/IPR-125047947-HH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Portable Ultrasound, transvaginal and transabdominal, as per attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 09:15:01,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229690,Med.Equip/BME/Portable US/SOQ:22503467/HKM/IPR-125047947-HH
tender_229592,Sack  Holders-CSC-Domestic-5 years blanket contract/IPR#125039001,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [140-27097] Sack  Holders Small Size(30L) with Yellow color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
2: [140-27098] Sack  Holders Small Size(30L) with Black  color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
3: [140-27099] Sack Holders Small Size(30L) with Purple color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
4: [140-27100] Sack  Holders Medium Size (42L) with Yellow  color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
5: [140-27101] Sack  Holders Medum Size(42L) with Black  color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
6: [140-27102] Sack  Holders Medum Size(42L) with Purple color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
7: [140-27103] Sack Holders Large Size(80L) with yellow color coding:-22cmD X 40cmW X 80cmH-Plastic - 1 EA
8: [140-27104] Sack  Holders Large Size(80L) with black color coding: -22cmD X 40cmW X 80cmH-Plastic - 1 EA
9: [140-27105] Sack Holders Large Size(80L) with Purple  color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
10: [140-27106] Sack Holders Smal Size(30L) full white without color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
11: [140-27107] Sack Holders Large Size (80L) full white without color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
12: [140-27108] Recycle Bin Steel 3 top -Stainless Steel Inside Material: Galvanized Metal Capacity: 60 liters each bin: L 94 x W 36 x H 75 cm Recycling Categories: Yellow/Paper Blue/Plastic Red/Cans. - 1 EA
13: [140-27109] Stainless steel square type Pedal type soft closing ,32 LTR Colour Sliver-32L - 1 EA
14: [140-27110] Stainless steel durable bin , Pedal type soft closing ,50 LTR Colour :Sliver-50L - 1 EA
15: [140-27111] Stainless steel square type Pedal type soft closing ,60 ...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-18 08:50:00,Other,AED,12/01/2026,242305,0,0,Dubai,tender_229592,Sack  Holders-CSC-Domestic-5 years blanket contract/IPR#125039001
tender_229671,Med.Eqpt/CPETStressSystem/IPR#125048365/T#22503463/TTV/HH - Cardio,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Cardio Pulmonary Treadmil stress test System, HH as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:01,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229671,Med.Eqpt/CPETStressSystem/IPR#125048365/T#22503463/TTV/HH - Cardio
tender_229672,Med.Eqpt/HandheldUltrasoundPOCT/IPR#125048393/T#22503464/TTV/HH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Hand held neonatal Ultrasound POCT( cardiac, brain), HH as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:01,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229672,Med.Eqpt/HandheldUltrasoundPOCT/IPR#125048393/T#22503464/TTV/HH
tender_229673,Med.Eqpt/SlitLamp_OpthalmicUnit/IPR#125049074/T#22503465/TTV/DH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: SLIT LAMP - 3 EA
2: OPTHALMIC UNIT WITH CHAIR - 2 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:02,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229673,Med.Eqpt/SlitLamp_OpthalmicUnit/IPR#125049074/T#22503465/TTV/DH
tender_229675,Med.Eqpt/UltrasoundScanner/IPR#125049103/T#22503466/TTV/DH - A&E GYN,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Ultrasound Scanner OB/GYN Application - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:02,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229675,Med.Eqpt/UltrasoundScanner/IPR#125049103/T#22503466/TTV/DH - A&E GYN
tender_229669,Med.Eqpt/UltrasoundScanner/IPR#125047378/T#22503461/TTV/LH- A&E,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Ultrasound Scanner -AE - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:00,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229669,Med.Eqpt/UltrasoundScanner/IPR#125047378/T#22503461/TTV/LH- A&E
tender_229670,Med.Eqpt/UltrasoundScanner/IPR#125047379/T#22503462/TTV/LH- Radiology,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Ultrasound Scanner-Radiology - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:01,Other,AED,12/01/2026,513957,0,0,Dubai,tender_229670,Med.Eqpt/UltrasoundScanner/IPR#125047379/T#22503462/TTV/LH- Radiology
tender_229388,125036497/22503408- 5 Years Blanket contract (Pediatric SuturesItems)/,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-18697] (POLYAMIDE, MONOFILAMENT, NONABSORBABLE, BLACK), USP 10/0 (METRIC 0,2), THREAD 15CM, 3/8 CIRCLE ROUND BODIED NEEDLE WITH SHORT CUTTING TIP MICRO 03MM - 1 EA
2: [510-18698] (POLYAMIDE, MONOFILAMENT, NONABSORBABLE, BLACK), USP 11/0 (METRIC 0,1), THREAD 10CM, 3/8 CIRCLE ROUND BODIED NEEDLE MICRO POINT 04MM - 1 EA
3: [510-19899] (POLYAMIDE, MONOFILAMENT, NONABSORBABLE, BLACK), USP 11/0 (METRIC 0,1), THREAD 5CM, 3/8 CIRCLE ROUND BODIED NEEDLEMICRO POINT 03MM - 1 EA
4: [510-18695] (POLYAMIDE, MONOFILAMENT, NONABSORBABLE, BLACK), USP 8/0 (METRIC 0,4), THREAD 10CM, 3/8 CIRCLE ROUND BODIED NEEDLE MICRO POINT 04MM STRONG - 1 EA
5: [510-18696] (POLYAMIDE, MONOFILAMENT, NONABSORBABLE, BLACK), USP 9/0 (METRIC 0,3), THREAD 10CM, 3/8 CIRCLE ROUND BODIED NEEDLE MICRO POINT 04MM STRONG - 1 EA
6: [510-21901] Accu-pass Suture Shuttle Monofilament #1 - 1 EA
7: [510-19896] ACIER STAINLESS STEEL MONOFILAMENT USP 1 SINGLE NEEDLE 3/8 CUTTING 30MM - 1 EA
8: [510-19895] ACIER STAINLESS STEEL MONOFILAMENT USP 3 SINGLE NEEDLE 1/2 CUTTING 40MM - 1 EA
9: [510-17336] COROLENE POLYPROPYLENE MONOFILAMENT 5/0 USP - 1 EA
10: [510-17335] COROLENE POLYPROPYLENE MONOFILAMENT 6/0 USP - 1 EA
11: [510-19897] COROLENE POLYPROPYLENE SUTURE BLUE USP 7/0 DOUBLE NEEDLE 3/8 TAPERPOINT 6.4MM LONG PACK - 1 EA
12: [510-16218] DURAPORE TAPE SILK SIZE SIZE: 5CM X 9.1M - 1 EA
13: [510-15979] ENDO GIA UNIVERSAL ROTICULATOR 30-2.5 DISP. LOADING UNIT - 1 EA
14: [510-16786] ENDO GIA UNIVERSAL ROTICULATOR 30-3.5 DISP. LOADING UNIT - 1 EA
15: [510-18684] ENDOLOOP LIG W/PDS II . EZ10G - 1 EA
16: [510-19883] ENDOPATH ECHELON VASCULAR WHITE VASECR35 - 1 EA
17: [510-21570] ETHIBOND EXCEL | green | ...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 10:25:00,Other,AED,12/01/2026,242305,0,0,Dubai,tender_229388,125036497/22503408- 5 Years Blanket contract (Pediatric SuturesItems)/
tender_229391,125035966/22503407- 5 Years Blanket contract (Pediatric Injection and,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-16126] 1 ml LUER-LOK syringe - 1 EA
2: [510-17363] 1057 MRIDIUM VENTED SYRINGE ADAPTOR SET - 1 EA
3: [510-19206] 10ml Exactamed Amber Syringe with Blue Tip Caps - 1 EA
4: [510-19205] 1ml Exactamed Amber Syringe - 1 EA
5: [510-15983] 20 ml Luer Slip, sterile, for single use, - eccentric with 1 ml scale - 1 EA
6: [510-16361] 23Gx25mm (nsd) Arterial blood sampler with 23Gx25mm needle, with needle shield device (nsd) and vented TIPCAP, 1.5 mL - 1 EA
7: [510-19207] 3ml Exactamed Amber Syringe with Blue Tip Caps - 1 EA
8: [510-16412] 50/60 ml Luer Slip syringe, sterile, for single use, - eccentric with 1 ml scale - 1 EA
9: [510-19208] 5ml Exactamed Amber Syringe with Blue Tip Caps - 1 EA
10: [510-12717] Aerogen Solo Continuous Nebulisation Syringe - 1 EA
11: [510-18966] Ambu Neuroline Inoject Needle Injection of Botulinum Toxin with Electromyography (EMG) Length 38 mm Calibre 0.45mm 26G High Quality - 1 EA
12: [510-18325] Ambu Neuroline Inoject Needle Injection of Botulinum Toxin with Electromyography (EMG) Length 75 mm Calibre 0.55mm 24G High Quality - 1 EA
13: [510-16107] Aspirator Arterial blood sampler. Aspirator only with vented TIPCAP, 1.7 mL - 1 EA
14: [510-15947] Blunt Fill Needle, 18G 1 1/2"" (38mm) needle - 1 EA
15: [510-20164] BONE MARROW BIOPSY NEEDLE MCN01 - 1 EA
16: [510-20165] BONE MARROW BIOPSY NEEDLE MCN22 - 1 EA
17: [510-18874] BONE MARROW BIOPSY NEEDLE, 11GA X 4"" - 1 EA
18: [510-18872] BONE MARROW BIOPSY NEEDLE, 13GA X 2"" - 1 EA
19: [510-18873] BONE MARROW BIOPSY NEEDLE, 13GA X 3 1/2"" - 1 EA
20: [510-17180] C-Flex Double Pigtail Ureteral Stent Set 3.7 Fr, 10 Cm - 1 EA
21: [510-17181] C-Flex Double Pigtail Ureteral Stent Set 3.7 Fr,...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 09:45:00,Other,AED,12/01/2026,242305,0,0,Dubai,tender_229391,125035966/22503407- 5 Years Blanket contract (Pediatric Injection and
tender_229389,125039012/22503409- 5 Years Blanket contract (Pediatric Wound Care Ite,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-16167] Antimicrobial Foam Dressings Fenstrated with backsheet 8.9cm x 7.6cm - 1 EA
2: [510-22851] CUTIMED SORBACT HYDRO Sterile Anti-Microbial Wound Dressing impregnated with hydrogel 7.5cmx15cm - 1 EA
3: [510-19395] Derma PRO Water Proof Silicone Tape 2'' Wide - 1 EA
4: [510-16129] IV ADV 1.5INX1.75IN - 1 EA
5: [510-16607] JELONET - PARAFFIN GAUZE DRESSINGS STERILE - 10CM X 40CM (INDIVIDUALLY WRAPPED) - 1 EA
6: [510-16217] JELONET - PARAFFIN GAUZE DRESSINGS STERILE - 5CM X 5CM (INDIVIDUALLY WRAPPED) - 1 EA
7: [510-16606] Jelonet Praffin Gauze Dressings Sterile 10 cm x10 cm - 1 EA
8: [510-16066] Mepilex 10x10 cm - 1 EA
9: [510-16069] Mepilex Ag 10x10 cm - 1 EA
10: [510-16303] Mepilex Border 10x10 cm - 1 EA
11: [510-16560] Mepilex Border Ag, 10x10cm - 1 EA
12: [510-16301] Mepilex Border Ag, 7.5x7.5cm - 1 EA
13: [510-15949] Mepilex Border Lite 4x5cm - 1 EA
14: [510-16068] Mepilex Border Lite 5x12.5cm - 1 EA
15: [510-16067] Mepilex Border Lite 7.5x7.5cm - 1 EA
16: [510-16300] Mepilex Border Post Op 6x8cm - 1 EA
17: [510-16070] Mepitel 5x7.5 cm - 1 EA
18: [510-16305] Mepore 9x10cm - 1 EA
19: [510-16306] Microfoam Elastic Foam Surgical TapeSize: 2.5cm x 5m (1"" x 5-1/2 yds), roll (stretched length) - 1 EA
20: [510-16308] Micropore Paper Surgical TapeSize: 2.5cm x 9.14m (1"" x 10yds), roll - 1 EA
21: [510-16309] Micropore Paper Surgical TapeSize: 5cm x 9.14m (2"" x 10yds), roll - 1 EA
22: [510-16286] MICROPORE S 2X5.5 6/CAR - 1 EA
23: [510-18890] Nonsterile Tubular Unbleached Stockinette, 2"" x 25 yd. - 1 EA
24: [510-18891] Nonsterile Tubular Unbleached Stockinette, 4"" x 25 yd. - 1 EA
25: [510-19305] Non-Woven Swabs, 4 Ply (Non-Sterile) 5cm x 5cm - 1 EA...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 10:35:00,Other,AED,12/01/2026,242305,0,0,Dubai,tender_229389,125039012/22503409- 5 Years Blanket contract (Pediatric Wound Care Ite
tender_229398,5 YEARS BLAKET AGREEMENT FOR  CATH LAB CONSUMABLE/ AJCH/PR- 125028205/,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-16976] Angiopack II - 1 EA
2: [510-18476] Prelude.4F.7 cm (2.8"""")....0.018"""" (0.46 mm).40 cm (15.7"""").Mandrel.Platinum Coiled Tip.Nitinol Core.21G.4cm.(1.6"""").Standard Needle...4F.12 cm (4.7"""")...Sterile, - 1 EA
3: [510-17001] HAND CONTROLLER SHEATH - 1 EA
4: [510-18486] DOUBLE PRESSURE MONITOR KIT - 1 EA
5: [510-17003] Everest30 inflation device and 3-way stopcock, - 1 EA
6: [510-18477] Prelude.5F.7 cm (2.8"""")....0.018"""" (0.46 mm).40 cm (15.7"""").Mandrel.Platinum Coiled Tip.Nitinol Core.21G.4cm.(1.6"""").Standard Needle...5F.12 cm (4.7"""")...Sterile - 1 EA
7: [510-17042] Angiography catheter 4F, 70CM, 0.035 - 1 EA
8: [510-16998] SINGLE PATIENT DISPOSABLE - 1 EA
9: [510-18478] Prelude.6F.7 cm (2.8).0.018 (0.46mm).40 cm (15.7) - 1 EA
10: [510-17000] HAND CONTROLLER - 1 EA
11: [510-16986] BALLOON WEDGE PRESSURE CATHETER 6FR*110 CM - 1 EA
12: [510-16985] Balloon Wedge-Pressure Catheter: 5 FR X110 CM - 1 EA
13: [510-18498] SINGLE PRESSURE MONITOR KIT -150CM - 1 EA
14: [510-21375] VASCETTE HEMOSTATIC PAD - 1 EA
15: [511-10763] Amplatz Super Stiff PTA guidewire 0.035'' 260cm Straight, 5/Box - 1 EA
16: [510-17020] Iron man wire - 1 EA
17: [510-18569] Introducer Sheath 6Fr, 10cm, 038, 40cm, 18G - 1 EA
18: [510-18475] RADIFOCUS Ang. Wire 035, 150cm, 3cm, J Tip - 1 EA
19: [511-11369] V-18 Micro guidewire 0.018'' 200cm - 1 EA
21: [510-18517] Outlook Straight Pigtail 4Fr, 0.041, 90cm - 1 EA
22: [510-16999] MULTIPATIENT DISPOSABLE SET - 1 EA
23: [510-18471] Atrioseptostomy cathete 9.5mm x 0.95cm - 1 EA
24: [510-18470] Z-5 Atrioseptostomy cathete 13.5mm, 100cm - 1 EA
25: [510-18570] Introducer Sheath 7Fr, 10cm, 038, 40cm, 18G - 1 EA
26: [510-18545] FLEXOR RAABE...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 09:30:00,Other,AED,12/01/2026,242305,0,0,Dubai,tender_229398,5 YEARS BLAKET AGREEMENT FOR  CATH LAB CONSUMABLE/ AJCH/PR- 125028205/
