TenderID,TenderName,TenderNumber,EntityName,entityId,InternalStatus,DueDate,TenderDetails,BiddingOpenDate,DueDays,TenderURL,EstimatedValue,DiscoveryUrl,EventId,EventType,CategoryDescriptionEn,CategoryDescriptionAr,CategoryIds,TenderStatus,Attachments,RecommendedTenders,Source,tender_title,reference_no,Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices
1209298.0,RFQ-Provision of ServiceNow Platform Services,246705000003,Department of Government Enablement - GovProcurement,DepartmentOfGovernmentEnablementGovProcurement,OPEN,2026-01-12T00:00:00Z,"The Department of Government Enablement has published this RFP for developing a government wide pricelist. The developed government wide pricelist will be utilized by all Abu Dhabi Government Entities for procuring the ServiceNow Platform Services based on their demand/requirement. Through this RFP, the Department of Government Enablement intends to select competent suppliers, unify the scope of services, and standardize the prices across all Abu Dhabi Government Entities to maximize spend efficiency.
As an outcome of the RFP process and based on the evaluations, the Department of Government Enablement may award multiple suppliers for providing the ServiceNow Platform Services to the Abu Dhabi Government Entities.
",,15.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1209298?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=300000310082213,300000310082213,RFQ,Information Technology Broadcasting and Telecommunications - Software,تقنية المعلومات الإذاعة والاتصالات - برامج,[43000000],Open,[],[],AbuDhabi,RFQ-Provision of ServiceNow Platform Services,246705000003,,,,,,,,,,,,
1207435.0,RFQ-International Patient Care (IPC) System,651105000156,Department of Health,651,OPEN,2026-01-07T00:00:00Z,"of qualified vendor to recover and complete the partially developed IPC System built on the OutSystems platform. The objective is to rework, remediate, stabilize, and deploy the existing system, not rebuild it from scratch. The selected partner must demonstrate proven OutSystems delivery experience, strong project recovery capability, and the ability to deploy an MVP-ready solution as quickly as possible in alignment with DoH’s standards and security requirements.",,10.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1207435?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=300000311089118,300000311089118,RFQ,Management and Business Professionals and Administrative Services - Human resources services,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - خدمات موارد بشرية,[80000000],Open,[],[],AbuDhabi,RFQ-International Patient Care (IPC) System,651105000156,,,,,,,,,,,,
1219662.0,RFQ-G922025,"6614353,1",ADPIC - Al Ain Municipality (AAM),ADPICAlAinMunicipalityAAM,OPEN,2026-01-09T00:00:00Z,تصميم و إنشاء بحيرات متفرقة في مدينة العين-مقاول,,12.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219662?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6617857,RFQ,Structures and Building and Construction and Manufacturing Components and Supplies - Roads and landscape,مكونات وتجهيزات البناء والمباني والمنشآت والتصنيع - طرق ومناظر طبيعية,[30000000],Open,[],[],AbuDhabi,RFQ-G922025,"6614353,1",,,,,,,,,,,,
1206792.0,RFQ-DMT Media Affairs - Urban Plan Capital (UPC) Website,"635105000078,2",ADPIC - Department of Municipalities and Transport (DMT),ADPICDepartmentOfMunicipalitiesAndTransportDMT,OPEN,2026-01-07T00:00:00Z,DMT Media Affairs - Urban Plan Capital (UPC) Website,,10.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1206792?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=300000310831199,300000310831199,RFQ,Management and Business Professionals and Administrative Services - Marketing and distribution,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - تسويق وتوزيع,[80000000],Open,[],[],AbuDhabi,RFQ-DMT Media Affairs - Urban Plan Capital (UPC) Website,"635105000078,2",,,,,,,,,,,,
1211427.0,RFQ-Supply and installation of new LED Screen & Visual Technology at DMT Boardroom,635105000079,ADPIC - Department of Municipalities and Transport (DMT),ADPICDepartmentOfMunicipalitiesAndTransportDMT,OPEN,2025-12-29T00:00:00Z,Supply and installation of new LED Screen & Visual Technology at DMT Boardroom,,1.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1211427?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=300000291232097,300000291232097,RFQ,Printing and Photographic and Audio and Visual Equipment and Supplies - Audio and visual presentation and composing equipment,معدات ومستلزمات طباعة وتصوير فوتوغرافي وأجهزة سمعية وبصرية - معدات العروض السمعية والبصرية والتأليف,[45000000],Open,[],[],AbuDhabi,RFQ-Supply and installation of new LED Screen & Visual Technology at DMT Boardroom,635105000079,,,,,,,,,,,,
1204870.0,"RFQ-Excellence Programs, Internal Awards",246105000205,Department of Government Enablement - GovProcurement,DepartmentOfGovernmentEnablementGovProcurement,OPEN,2026-01-05T00:00:00Z,,,8.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1204870?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=356014,356014,RFQ,Management and Business Professionals and Administrative Services - Management advisory services,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - خدمات استشارة إدارية,[80000000],Open,[],[],AbuDhabi,"RFQ-Excellence Programs, Internal Awards",246105000205,,,,,,,,,,,,
1208682.0,RFQ-Project Management Consultancy (PMC) for Special Projects,436105000034,Department of Energy,436,OPEN,2026-01-08T00:00:00Z,,,11.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1208682?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=340015,340015,RFQ,Management and Business Professionals and Administrative Services - Management advisory services,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - خدمات استشارة إدارية,[80000000],Open,[],[],AbuDhabi,RFQ-Project Management Consultancy (PMC) for Special Projects,436105000034,,,,,,,,,,,,
1219797.0,RFQ-DMT-RFP-25-061 - Upgrade the Infrastructure (ME9-ME12)–MBZ (Construction),6624821,ADPIC - Department of Municipalities and Transport (DMT),ADPICDepartmentOfMunicipalitiesAndTransportDMT,OPEN,2026-02-04T00:00:00Z,"Project: Upgrade the Infrastructure in Sectors (ME9-ME12) – MBZ
Package: Main Contractor – Upgrade the infrastructure in Sectors ME10 & ME11 (Package 44)

This RFP is for the construction Package 44 related to the upgrade of infrastructure in Sectors ME10&ME11 (MBZ City). A detailed and coordinated design has been developed. However, please note that ‘Infrastructure upgrades in ME10&ME11 (MBZ City) – Package 44’ is part of a wider programme of works under the wide MBZ City enhancement initiative. In summary, the Scope of Works for the whole of the MBZ City enhancement initiative includes the following:
- Road condition improvements.
- Public realm improvements (parks, landscaping, walkways and cycle tracks).
- Community Facilities Improvements: construction of more than one hundred community buildings for a variety of uses.
- Traffic and safety improvements around schools.
- Construction of multi-storey car parks.",,38.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219797?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6624821,RFQ,Building and Facility Construction and Maintenance Services - Heavy construction services,خدمات إنشاء المباني والمرافق والصيانة - خدمات الإنشاء الثقيلة,[72000000],Open,[],[],AbuDhabi,RFQ-DMT-RFP-25-061 - Upgrade the Infrastructure (ME9-ME12)–MBZ (Construction),6624821,,,,,,,,,,,,
1202697.0,RFQ-Digital Platforms Operations (Managed Services),246105000194,Department of Government Enablement - GovProcurement,DepartmentOfGovernmentEnablementGovProcurement,OPEN,2026-01-14T00:00:00Z,,,17.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1202697?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=340017,340017,RFQ,Mining and oil and gas services - Well drilling and construction services,خدمات تعدين وبترول وغاز - خدمات حفر وبناء الآبار,[71000000],Open,[],[],AbuDhabi,RFQ-Digital Platforms Operations (Managed Services),246105000194,,,,,,,,,,,,
1204861.0,RFQ-Value Stream Documentation,"246105000201,2",Department of Government Enablement - GovProcurement,DepartmentOfGovernmentEnablementGovProcurement,OPEN,2026-01-05T00:00:00Z,,,8.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1204861?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=300000307376747,300000307376747,RFQ,Management and Business Professionals and Administrative Services - Business administration services,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - خدمات إدارة أعمال,[80000000],Open,[],[],AbuDhabi,RFQ-Value Stream Documentation,"246105000201,2",,,,,,,,,,,,
1202868.0,RFQ-Supply and Installation of Smart Film on Glass Partitions in Meeting Rooms,935105000100,AFCA – Family Care Authority ,AFCAFamilyCareAuthority,OPEN,2026-01-08T00:00:00Z,,,11.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1202868?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=346015,346015,RFQ,Engineering and Research and Technology Based Services - Computer services,خدمات مستندة إلى الهندسة والبحث والتقنية - خدمات الحاسوب,[81000000],Open,[],[],AbuDhabi,RFQ-Supply and Installation of Smart Film on Glass Partitions in Meeting Rooms,935105000100,,,,,,,,,,,,
1219482.0,RFQ-ADEK/2025/3647 - Unified School Application Process - Phase 1,6616913,ADEC - Abu Dhabi Education Council ,ADECAbuDhabiEducationCouncil,OPEN,2025-12-29T00:00:00Z,ADEK/2025/3647 - Unified School Application Process - Phase 1,,1.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219482?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6616913,RFQ,,,[],Open,[],[],AbuDhabi,RFQ-ADEK/2025/3647 - Unified School Application Process - Phase 1,6616913,,,,,,,,,,,,
1202688.0,RFQ-DGE Services Documentation – Service Factory,246105000193,Department of Government Enablement - GovProcurement,DepartmentOfGovernmentEnablementGovProcurement,OPEN,2026-01-05T00:00:00Z,,,8.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1202688?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=340014,340014,RFQ,Management and Business Professionals and Administrative Services - Management advisory services,خدمات اختصاصيي إدارة وأعمال وخدمات إدارية - خدمات استشارة إدارية,[80000000],Open,[],[],AbuDhabi,RFQ-DGE Services Documentation – Service Factory,246105000193,,,,,,,,,,,,
1219680.0,RFQ-G952025,6615844,ADPIC - Al Ain Municipality (AAM),ADPICAlAinMunicipalityAAM,OPEN,2026-01-09T00:00:00Z,تصميم وانشاء رفع كفاءة الطرق الخارجية في مناطق متفرقة في العين مرحلة 2-استشاري,,12.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219680?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6615844,RFQ,Structures and Building and Construction and Manufacturing Components and Supplies - Roads and landscape,مكونات وتجهيزات البناء والمباني والمنشآت والتصنيع - طرق ومناظر طبيعية,[30000000],Open,[],[],AbuDhabi,RFQ-G952025,6615844,,,,,,,,,,,,
1219716.0,RFQ-إدارة وتشغيل الخدمات البيطرية العلاجية,6615948,ADAFSA - Abu Dhabi Agriculture And Food Safety Authority ,ADAFSAAbuDhabiAgricultureAndFoodSafetyAuthority,OPEN,2026-01-19T00:00:00Z,"إدارة وتشغيل الخدمات البيطرية العلاجية 
3 مواقع في ابوظبي مشمولة في هذا الطلب 
1.	مستشفى الوثبة البيطري
2.	عيادة ظهارة الطيب 
3.	صالة الفحص بمنطقة الوافية  التابعة لمستشفى الوثبة",,22.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219716?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6615948,RFQ,Farming and Fishing and Forestry and Wildlife Contracting Services - Livestock services,خدمات تعاقد الزراعة وصيد الأسماك والغابات والحياة البرية - خدمات الماشية,[70000000],Open,[],[],AbuDhabi,RFQ-إدارة وتشغيل الخدمات البيطرية العلاجية,6615948,,,,,,,,,,,,
1202877.0,"RFQ-Supply, Fabrication, Delivery, and Installation of Joinery Works",935105000101,AFCA – Family Care Authority ,AFCAFamilyCareAuthority,OPEN,2026-01-08T00:00:00Z,,,11.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1202877?recommendedLimit=3,AED 0 - 0,https://iaaibv.fa.ocs.oraclecloud29.com/fscmUI/faces/deeplink?objType=NEGOTIATION_SUPPLIERUSER&action=VIEW&objKey=AuctionHeaderId=346016,346016,RFQ,Engineering and Research and Technology Based Services - Computer services,خدمات مستندة إلى الهندسة والبحث والتقنية - خدمات الحاسوب,[81000000],Open,[],[],AbuDhabi,"RFQ-Supply, Fabrication, Delivery, and Installation of Joinery Works",935105000101,,,,,,,,,,,,
1219734.0,RFQ-تعيين مقاول للمباني في مضمار تل مرعب,6615871,ADPIC - Abu Dhabi Sports Council,ADPICAbuDhabiSportsCouncil,OPEN,2026-01-19T00:00:00Z,تعيين مقاول لمشروع المباني الخدمية لخدمة مضمار الدراجات الهوائية في تل مرعب,,22.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219734?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6615871,RFQ,,,[],Open,[],[],AbuDhabi,RFQ-تعيين مقاول للمباني في مضمار تل مرعب,6615871,,,,,,,,,,,,
1219770.0,RFQ-DMT-RFP-25-223 Underpass (Intersection of Khaleej Al Arabi/Sheik Shakhbout),6614985,ADPIC - Department of Municipalities and Transport (DMT),ADPICDepartmentOfMunicipalitiesAndTransportDMT,OPEN,2026-01-27T00:00:00Z,"Project: Development of the Tunnel at the Intersection of Khaleej Al Arabi with Sheikh Shakhbout Bin Sultan Street and Two Bridges (RFP for Construction of Underpass). The objective of the Khaleej Al Arabi Junction Improvements – Construction of Underpass Project is to enhance connectivity and accessibility whilst reducing traffic congestion from Abu Dhabi Island as part of the “Plan Capital” urban structure framework.
The Department of Municipalities and Transport (DMT) is seeking the services of a capable and experienced Contractor, with a reputable experience to construct the Khaleej Al Arabi Underpass to serve the future development of Hudairiyat island. The proposed underpass is planned to be 2x2 carriageways starting from IP 79 to IP 134 to serve the future development of Hudairiyat island. The underpass will contribute to enhance the traffic flow along Shakhbout Bin Sultan Street especially at the signalized junction IP 79, IP 135, and IP 134.

",,30.0,https://www.adgpg.gov.ae/en/For-Suppliers/Public-Tenders?id=1219770?recommendedLimit=3,AED 0 - 0,https://eservice.addigital.gov.ae/,6614985,RFQ,Building and Facility Construction and Maintenance Services - Heavy construction services,خدمات إنشاء المباني والمرافق والصيانة - خدمات الإنشاء الثقيلة,[72000000],Open,[],[],AbuDhabi,RFQ-DMT-RFP-25-223 Underpass (Intersection of Khaleej Al Arabi/Sheik Shakhbout),6614985,,,,,,,,,,,,
